customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,OnlineSecurity,TechSupport
4736-PYVWU,Male,0,No,No,28,Month-to-month,Yes,Bank transfer (automatic),30.83,844.18,No,No,No
2535-RHBRK,Male,0,Yes,Yes,31,Two year,No,Bank transfer (automatic),104.82,3232.06,No,No,Yes
3148-ZYHSD,Female,0,No,No,23,Month-to-month,Yes,Mailed check,60.01,1412.09,Yes,Yes,Yes
7991-CTDPM,Male,1,No,No,60,Month-to-month,Yes,Electronic check,93.54,5654.3,No,Yes,Yes
8120-RHRVU,Female,0,No,No,71,Month-to-month,Yes,Electronic check,25.73,1737.14,No,No,Yes
0361-SDKWJ,Female,0,Yes,No,33,Month-to-month,No,Electronic check,62.81,2014.35,No,No,No
3628-DZPYT,Female,0,Yes,No,30,Two year,No,Credit card (automatic),57.47,1711.87,Yes,Yes,Yes
6268-ZDPZS,Male,0,Yes,No,31,Month-to-month,Yes,Credit card (automatic),86.08,2627.81,Yes,No,Yes
2940-EXFZU,Male,1,No,No,48,Month-to-month,Yes,Bank transfer (automatic),45.23,2071.9,No,No,No
1490-DVDNP,Female,0,No,No,57,Month-to-month,Yes,Bank transfer (automatic),106.5,6058.29,No,No,Yes
3615-WNQRW,Male,0,No,Yes,29,Two year,No,Mailed check,62.17,1709.9,No,Yes,No
7094-IISCG,Female,0,Yes,No,35,Month-to-month,Yes,Credit card (automatic),96.21,3371.8,No,Yes,Yes
9127-UKDCX,Male,0,No,Yes,58,One year,No,Bank transfer (automatic),79.84,4655.76,No,No,No
3826-NDQRZ,Female,0,No,No,13,One year,Yes,Bank transfer (automatic),117.49,1533.89,No,No,Yes
0218-ICNQP,Female,0,No,No,56,Two year,Yes,Mailed check,56.72,3146.62,Yes,Yes,No
5186-TQMGQ,Male,0,Yes,No,22,Month-to-month,Yes,Electronic check,92.2,2021.49,No,No,Yes
3490-NJNRP,Female,1,No,Yes,57,Two year,Yes,Credit card (automatic),74.65,4215.98,No,Yes,No
1081-XYZQS,Male,0,No,Yes,58,Month-to-month,Yes,Credit card (automatic),51.69,3067.07,No,No,No
7514-GUVYV,Male,0,Yes,No,36,Month-to-month,Yes,Mailed check,85.42,3022.64,Yes,No,No
9287-FLPUZ,Male,0,No,No,51,Month-to-month,Yes,Bank transfer (automatic),93.17,4689.67,Yes,Yes,No
9112-IRUCK,Female,0,No,Yes,49,Month-to-month,No,Bank transfer (automatic),49.61,2472.68,No,No,No
8188-STXGW,Female,0,No,Yes,2,Month-to-month,Yes,Electronic check,98.18,274.98,Yes,No,No
5339-GPMLA,Male,0,Yes,No,26,Two year,Yes,Electronic check,111.28,2885.57,Yes,No,No
4017-BHQAO,Male,0,No,No,10,One year,Yes,Mailed check,76.35,743.28,No,Yes,No
4406-SBOBU,Female,0,No,No,12,Month-to-month,Yes,Bank transfer (automatic),40.78,597.13,No,No,Yes
4488-XHUNL,Female,0,No,No,63,Month-to-month,Yes,Credit card (automatic),47.72,3026.66,No,No,No
6258-BCHXI,Male,0,No,Yes,51,Month-to-month,No,Electronic check,52.58,2653.98,No,No,Yes
5284-FUIQZ,Female,0,Yes,No,4,Month-to-month,No,Bank transfer (automatic),20.18,137.05,No,No,No
3570-AWRBA,Female,0,No,No,21,Month-to-month,Yes,Bank transfer (automatic),92.93,2010.84,No,Yes,Yes
4404-TWTQY,Male,0,No,No,50,Two year,No,Bank transfer (automatic),86.63,4243.59,No,Yes,No
1269-UVWBA,Female,0,No,No,9,Month-to-month,Yes,Credit card (automatic),24.86,287.88,Yes,No,No
5929-JCVEN,Female,0,No,No,29,One year,Yes,Bank transfer (automatic),62.2,1838.57,No,No,No
8398-YFCOC,Male,1,Yes,No,26,Two year,No,Mailed check,38.95,1039.95,No,Yes,No
8470-DDLIS,Male,0,Yes,No,62,Month-to-month,Yes,Electronic check,75.94,4682.01,No,No,No
3537-ESMRH,Male,0,No,No,5,Month-to-month,Yes,Electronic check,53.19,353.0,No,Yes,Yes
3327-DARWZ,Male,0,No,No,43,Two year,Yes,Mailed check,36.27,1649.34,No,Yes,Yes
5514-NJBNQ,Male,0,No,No,23,One year,No,Credit card (automatic),37.36,840.22,No,No,No
4167-HTONB,Male,0,No,Yes,46,One year,No,Electronic check,57.56,2723.2,No,Yes,Yes
0720-URTAR,Female,0,No,No,56,One year,Yes,Credit card (automatic),47.31,2773.15,Yes,No,No
1010-YXNHO,Male,0,No,No,17,Month-to-month,No,Electronic check,43.06,642.36,No,Yes,Yes
0058-VLPYE,Male,0,Yes,No,36,Month-to-month,Yes,Bank transfer (automatic),112.64,4133.78,No,No,No
4675-GQDYM,Male,0,No,Yes,63,Month-to-month,No,Mailed check,44.46,2813.93,No,Yes,Yes
9832-DQIXJ,Female,0,No,No,19,Month-to-month,No,Electronic check,106.25,2009.57,Yes,No,No
0905-TPYJS,Male,0,Yes,Yes,50,Month-to-month,Yes,Credit card (automatic),88.31,4345.05,Yes,No,Yes
1508-HRWDO,Female,0,Yes,Yes,40,Month-to-month,Yes,Mailed check,84.78,3405.56,Yes,Yes,Yes
1737-WILAN,Male,0,No,Yes,2,One year,Yes,Mailed check,59.14,108.87,No,No,No
7806-YDOJE,Male,0,Yes,Yes,21,Two year,Yes,Electronic check,95.48,2061.83,No,Yes,Yes
4227-HCECQ,Male,0,No,No,27,Month-to-month,No,Electronic check,101.79,2756.81,No,Yes,No
7431-PKKSC,Female,0,No,No,55,Month-to-month,No,Electronic check,33.84,1818.87,No,No,No
0516-GTJBM,Male,0,No,Yes,45,Two year,Yes,Credit card (automatic),108.42,4911.01,No,No,Yes
6925-LDOON,Male,0,Yes,No,58,One year,No,Electronic check,33.31,1931.37,Yes,Yes,Yes
7314-MJVNO,Female,0,No,No,53,Two year,Yes,Credit card (automatic),85.55,4529.08,No,No,Yes
9587-WMVED,Female,0,No,No,35,Month-to-month,Yes,Mailed check,56.47,1957.64,Yes,Yes,No
1600-BNOMU,Male,0,No,Yes,44,Month-to-month,No,Mailed check,48.82,2020.63,Yes,No,Yes
0819-NEXGW,Female,0,Yes,Yes,45,One year,No,Credit card (automatic),63.84,2825.61,No,No,No
8182-TMPXD,Female,0,Yes,No,0,Two year,Yes,Mailed check,78.8,0.0,No,Yes,No
5246-MWAOO,Female,0,No,Yes,25,Month-to-month,No,Bank transfer (automatic),60.75,1514.04,No,Yes,No
1514-JFLMO,Female,0,No,No,47,One year,Yes,Electronic check,117.84,5490.83,Yes,No,No
4085-TNNYM,Male,0,No,Yes,38,Month-to-month,Yes,Bank transfer (automatic),107.39,4088.57,No,No,No
8724-PPBPO,Female,1,No,No,22,Month-to-month,Yes,Electronic check,73.27,1558.5,No,No,Yes
1060-UBMYE,Male,0,No,No,10,Month-to-month,Yes,Mailed check,112.52,1096.82,No,No,No
5817-QQREI,Female,0,Yes,No,38,Month-to-month,Yes,Bank transfer (automatic),66.27,2445.07,No,No,Yes
6774-OJAXJ,Male,0,Yes,No,57,Month-to-month,Yes,Mailed check,92.89,5364.35,No,No,No
8831-TOTVI,Female,0,Yes,No,25,One year,No,Bank transfer (automatic),63.37,1543.57,No,Yes,No
1952-OLEUJ,Male,0,Yes,No,59,Month-to-month,Yes,Electronic check,104.94,6135.41,Yes,No,Yes
4775-FNGIG,Female,0,Yes,No,9,Month-to-month,No,Mailed check,113.22,1040.91,No,No,No
1321-MOGWA,Male,1,Yes,No,71,Month-to-month,No,Credit card (automatic),119.25,8519.37,No,Yes,No
4177-MGDRY,Male,0,Yes,No,39,One year,No,Credit card (automatic),62.41,2441.75,Yes,No,Yes
6539-TLYGF,Female,0,No,No,7,Month-to-month,No,Credit card (automatic),119.1,752.61,No,Yes,No
8265-FVQCC,Male,0,Yes,Yes,38,Month-to-month,No,Bank transfer (automatic),113.55,4281.25,No,No,No
5036-SBKRX,Female,0,No,No,29,One year,Yes,Electronic check,52.89,1466.67,No,Yes,Yes
8298-BFVIE,Male,0,No,Yes,34,Two year,No,Bank transfer (automatic),43.21,1421.49,No,No,No
2239-ACWTT,Female,0,No,Yes,63,Month-to-month,Yes,Electronic check,65.02,4153.91,No,No,Yes
9670-VZBSW,Female,0,Yes,No,16,One year,No,Bank transfer (automatic),77.22,1312.48,Yes,Yes,No
9461-TQADE,Female,0,No,No,22,Month-to-month,Yes,Mailed check,81.02,1757.03,Yes,Yes,Yes
3402-PZYXS,Female,0,Yes,No,67,One year,No,Mailed check,31.44,2085.51,No,No,No
7217-SOOEV,Male,0,No,No,12,Two year,No,Electronic check,83.98,923.99,No,No,No
1528-ZMNIJ,Male,1,Yes,No,17,Two year,Yes,Credit card (automatic),106.37,1671.93,No,Yes,No
9020-EUPQU,Female,0,No,Yes,16,Month-to-month,Yes,Electronic check,103.29,1645.05,No,Yes,No
7474-ITEEH,Male,0,No,No,62,Month-to-month,Yes,Mailed check,42.86,2607.79,Yes,Yes,No
7200-MFZQV,Male,0,No,Yes,72,Month-to-month,Yes,Mailed check,96.98,6990.5,No,Yes,No
5834-YLCFC,Male,0,Yes,Yes,6,Two year,No,Credit card (automatic),35.9,173.36,No,No,No
5539-WLUBN,Male,0,No,No,13,Month-to-month,No,Credit card (automatic),93.56,1265.73,Yes,No,No
4321-FSTPM,Male,1,No,No,44,Two year,Yes,Bank transfer (automatic),30.78,1323.94,No,No,No
7512-WQYLT,Male,0,No,No,5,Two year,No,Credit card (automatic),119.17,562.4,No,No,Yes
9184-JVXTK,Male,0,No,No,26,Two year,Yes,Credit card (automatic),51.48,1368.91,No,No,No
4313-NHBLZ,Female,0,No,Yes,34,Month-to-month,Yes,Credit card (automatic),70.44,2351.39,No,No,Yes
1741-KTNWA,Female,0,No,Yes,48,Two year,Yes,Electronic check,30.97,1508.31,No,No,No
1727-BLFWA,Male,0,No,No,55,Month-to-month,No,Mailed check,25.35,1479.29,No,No,No
0858-RIUOF,Male,1,No,Yes,24,Month-to-month,Yes,Mailed check,108.85,2629.16,Yes,No,No
9922-MYPJM,Female,0,Yes,No,38,Month-to-month,Yes,Bank transfer (automatic),23.06,913.57,No,Yes,No
4699-NQWNW,Male,0,Yes,No,45,Month-to-month,Yes,Credit card (automatic),87.53,3960.68,Yes,No,Yes
8418-YYDSB,Male,0,Yes,No,16,Month-to-month,No,Mailed check,110.74,1824.94,No,Yes,Yes
5109-CBTWG,Male,0,Yes,No,6,Month-to-month,No,Electronic check,55.96,321.77,Yes,No,No
0833-GSGRN,Male,0,Yes,Yes,0,Month-to-month,Yes,Bank transfer (automatic),82.86,0.0,Yes,Yes,Yes
4970-EWYUX,Male,1,Yes,No,58,Month-to-month,No,Bank transfer (automatic),76.24,4411.96,No,Yes,No
9809-EOGBH,Female,1,No,No,56,One year,Yes,Bank transfer (automatic),35.8,1953.35,No,Yes,No
2231-QLNIP,Male,0,Yes,No,11,Month-to-month,No,Mailed check,30.9,347.21,No,No,No
4998-CMQAF,Male,0,Yes,Yes,69,Month-to-month,No,Mailed check,77.17,5275.64,No,Yes,Yes
2962-ODYGX,Female,0,Yes,Yes,11,One year,Yes,Bank transfer (automatic),50.55,547.93,Yes,No,No
2339-AWJRM,Male,0,No,Yes,10,Month-to-month,Yes,Electronic check,25.2,196.48,No,Yes,No
0198-HGMBR,Male,0,No,No,64,Two year,Yes,Mailed check,89.83,5763.67,No,No,Yes
1571-KWHMW,Female,0,Yes,Yes,47,One year,Yes,Credit card (automatic),46.68,2185.64,No,No,Yes
7049-CLDYX,Female,0,No,No,26,Month-to-month,No,Bank transfer (automatic),37.92,965.82,No,Yes,No
3047-HTPAT,Male,0,Yes,Yes,42,Month-to-month,Yes,Electronic check,30.28,1208.95,No,No,No
6661-CPCGR,Female,0,No,No,15,One year,No,Bank transfer (automatic),90.01,1375.67,No,Yes,No
0744-MIDYT,Male,0,Yes,No,23,Month-to-month,No,Credit card (automatic),21.44,566.24,No,Yes,No
7774-BVTHH,Male,0,No,No,47,One year,Yes,Bank transfer (automatic),96.79,4599.09,No,Yes,No
2296-MQOHB,Female,0,No,No,37,Month-to-month,No,Bank transfer (automatic),52.18,1940.05,Yes,No,Yes
6481-EWAOQ,Male,0,No,No,63,Month-to-month,Yes,Credit card (automatic),106.78,6724.32,No,No,No
3407-AHRAQ,Female,0,No,No,12,Month-to-month,Yes,Electronic check,21.83,239.89,Yes,No,No
4836-YZIQA,Female,0,Yes,No,8,Month-to-month,Yes,Electronic check,88.14,714.14,Yes,Yes,No
8043-JDHIL,Female,1,Yes,No,28,Month-to-month,No,Electronic check,50.88,1439.79,No,Yes,No
9648-RALZY,Female,1,Yes,No,38,One year,Yes,Electronic check,92.26,3592.94,No,No,Yes
4483-IDQEZ,Male,0,Yes,No,8,One year,Yes,Bank transfer (automatic),92.72,694.24,No,No,Yes
0857-YNUUL,Male,0,No,Yes,65,One year,Yes,Electronic check,27.92,1791.4,No,Yes,No
4851-KLDGQ,Male,0,Yes,No,30,Month-to-month,Yes,Mailed check,88.25,2713.05,No,No,No
0088-OZSWU,Male,0,Yes,No,71,One year,Yes,Credit card (automatic),67.76,4795.64,No,No,Yes
9543-RKPYF,Female,0,Yes,No,45,One year,No,Mailed check,38.31,1794.15,No,Yes,No
7277-HOKYO,Male,0,No,Yes,67,Month-to-month,Yes,Bank transfer (automatic),71.88,4889.74,No,No,No
1100-QPIET,Female,0,Yes,No,60,Month-to-month,No,Electronic check,80.15,4761.87,No,No,Yes
9634-SPHGC,Female,0,Yes,No,18,One year,Yes,Electronic check,33.91,626.12,No,Yes,Yes
9032-AWOBM,Male,0,No,No,64,Month-to-month,No,Credit card (automatic),105.08,6792.54,No,No,Yes
6118-WOMKJ,Female,1,No,No,15,Month-to-month,Yes,Mailed check,49.4,839.56,Yes,No,No
0931-NNCOC,Female,0,Yes,Yes,58,Two year,No,Bank transfer (automatic),33.8,1979.05,No,Yes,Yes
7594-ZBNUG,Male,1,No,No,31,Month-to-month,Yes,Mailed check,68.31,2060.73,Yes,Yes,No
9212-VWWUO,Male,0,No,Yes,5,One year,No,Electronic check,112.69,525.61,No,No,No
5742-CISXN,Male,0,No,No,43,Month-to-month,Yes,Mailed check,31.44,1379.11,Yes,Yes,No
1633-WNXSW,Male,0,No,No,44,Month-to-month,No,Bank transfer (automatic),91.12,4073.03,Yes,Yes,Yes
5990-YWLGB,Female,0,No,No,61,Month-to-month,Yes,Bank transfer (automatic),24.69,1461.41,No,No,No
5339-LIYKS,Male,0,Yes,No,14,Month-to-month,Yes,Credit card (automatic),100.7,1439.32,No,No,No
1446-LLRIC,Male,0,No,No,46,Month-to-month,No,Credit card (automatic),34.52,1690.55,No,No,Yes
3147-QBRVY,Male,0,No,No,19,Two year,Yes,Bank transfer (automatic),81.17,1444.45,No,No,Yes
4685-TOMTI,Male,0,Yes,No,39,One year,Yes,Mailed check,117.5,4698.9,Yes,No,Yes
3866-XJDAC,Female,0,No,No,27,One year,Yes,Mailed check,102.28,2768.97,Yes,No,Yes
0896-AMDHA,Female,0,No,No,30,Two year,Yes,Bank transfer (automatic),60.06,1825.45,No,Yes,Yes
2379-HOJEX,Female,0,No,Yes,47,Month-to-month,Yes,Electronic check,83.59,3929.88,No,No,No
1277-FHDEX,Female,0,Yes,Yes,20,Two year,Yes,Mailed check,24.4,576.47,No,No,Yes
0809-WOFUE,Female,0,Yes,No,53,Month-to-month,No,Mailed check,68.01,3611.89,No,No,No
9257-QIWGG,Male,0,No,No,44,Two year,Yes,Electronic check,71.15,3185.91,No,Yes,Yes
6847-UZGQG,Female,0,Yes,No,54,Month-to-month,Yes,Credit card (automatic),85.52,4671.59,Yes,No,No
7366-LWRKE,Female,0,No,Yes,26,Month-to-month,Yes,Mailed check,30.13,829.2,No,Yes,No
2277-WVJFT,Male,1,No,No,26,One year,No,Mailed check,96.36,2489.2,No,Yes,Yes
7688-OUKOK,Male,1,No,No,15,Two year,Yes,Mailed check,117.7,1751.41,No,Yes,No
8105-JRMVC,Male,0,Yes,No,64,Month-to-month,No,Mailed check,48.63,3204.11,No,No,Yes
3582-RSKCO,Female,0,Yes,No,34,Month-to-month,Yes,Mailed check,69.32,2420.14,No,No,No
0361-VUWLB,Male,0,Yes,No,58,One year,Yes,Bank transfer (automatic),56.34,3283.64,No,No,No
6544-OKLAI,Female,0,No,No,6,Two year,Yes,Bank transfer (automatic),79.38,426.35,No,Yes,No
4930-DIWOF,Female,0,No,Yes,49,Month-to-month,Yes,Credit card (automatic),103.14,5094.94,No,Yes,Yes
7782-KHYCU,Female,1,Yes,Yes,45,Month-to-month,Yes,Bank transfer (automatic),26.14,1108.49,Yes,Yes,No
3651-ZSXUQ,Female,0,No,Yes,15,Month-to-month,Yes,Credit card (automatic),78.21,1219.21,No,No,No
5957-ZXECX,Male,0,Yes,Yes,19,Month-to-month,Yes,Bank transfer (automatic),71.47,1382.32,No,Yes,No
4832-NSOYE,Male,0,Yes,No,9,Two year,Yes,Credit card (automatic),99.7,901.01,No,No,No
5190-CCKAD,Male,0,No,No,44,Month-to-month,Yes,Bank transfer (automatic),104.91,4691.51,Yes,No,No
5555-YOQYP,Male,1,Yes,No,67,Month-to-month,Yes,Credit card (automatic),113.63,7623.95,No,Yes,Yes
3719-DTCVD,Female,0,No,No,48,Month-to-month,Yes,Bank transfer (automatic),59.75,2855.0,No,No,No
4981-AQSCA,Female,0,Yes,Yes,18,One year,Yes,Electronic check,50.08,922.06,No,No,No
2925-BUXYQ,Female,0,Yes,No,31,Month-to-month,No,Electronic check,72.71,2300.26,No,Yes,Yes
7703-LHOQF,Male,0,No,No,27,Month-to-month,No,Bank transfer (automatic),97.01,2605.36,No,No,Yes
4088-GKBAU,Male,1,No,No,38,Month-to-month,No,Mailed check,117.58,4516.34,No,No,No
9913-TRUXE,Male,0,No,No,43,Two year,Yes,Bank transfer (automatic),36.61,1593.65,Yes,Yes,No
2975-FVGVR,Female,1,No,No,27,Month-to-month,No,Mailed check,113.24,3153.34,Yes,No,Yes
1787-LWJXV,Female,0,No,Yes,48,One year,Yes,Credit card (automatic),97.11,4662.99,No,Yes,No
5253-HQEBV,Male,1,Yes,Yes,11,Month-to-month,Yes,Mailed check,77.91,885.81,Yes,No,No
7252-DCUYV,Male,0,No,Yes,47,Month-to-month,Yes,Bank transfer (automatic),67.51,3216.53,Yes,No,No
5360-HRPGJ,Male,1,Yes,No,66,Month-to-month,Yes,Mailed check,25.16,1684.82,No,No,No
1165-PJYLN,Female,0,No,No,66,Two year,Yes,Credit card (automatic),94.08,6238.33,No,Yes,Yes
4977-SXTLF,Female,0,No,No,18,Month-to-month,Yes,Electronic check,92.35,1628.92,No,No,Yes
6877-BUWTY,Male,1,Yes,No,33,Month-to-month,Yes,Mailed check,44.72,1478.44,Yes,Yes,No
3045-JOSFY,Female,0,No,No,18,Month-to-month,Yes,Mailed check,35.99,663.96,No,Yes,No
9951-NFTER,Male,0,Yes,No,26,Month-to-month,Yes,Mailed check,95.31,2545.93,No,No,No
3422-OFVGU,Male,0,No,No,65,Month-to-month,Yes,Electronic check,53.01,3418.41,Yes,Yes,No
9452-SWTNV,Female,0,No,No,71,Month-to-month,Yes,Credit card (automatic),83.5,5954.61,Yes,No,Yes
9396-UOHOC,Female,1,Yes,No,15,Month-to-month,Yes,Mailed check,65.54,945.48,No,Yes,Yes
4500-ZSNUG,Male,0,Yes,No,26,Month-to-month,Yes,Bank transfer (automatic),104.43,2765.97,No,No,Yes
4469-DLPSU,Male,1,No,No,50,Two year,No,Mailed check,27.09,1349.8,No,No,Yes
0836-ZEFHA,Female,1,No,No,42,Month-to-month,Yes,Electronic check,30.35,1279.94,No,Yes,No
7494-ZTICX,Male,0,No,No,54,Month-to-month,Yes,Bank transfer (automatic),73.79,3931.28,No,No,No
4481-IFXYN,Male,0,No,No,27,Month-to-month,Yes,Credit card (automatic),69.46,1927.67,No,No,No
8604-PASWJ,Male,0,No,No,32,Two year,No,Bank transfer (automatic),47.63,1490.19,No,No,No
6748-NKGIZ,Male,0,Yes,Yes,38,Month-to-month,Yes,Bank transfer (automatic),95.66,3593.09,Yes,Yes,No
9959-IMVTL,Female,0,No,Yes,14,One year,Yes,Electronic check,35.32,504.57,No,Yes,No
5378-LILBN,Female,1,No,No,47,One year,No,Bank transfer (automatic),33.98,1547.27,No,No,Yes
1962-OYNWQ,Female,0,No,No,46,Month-to-month,No,Credit card (automatic),108.74,4990.63,No,No,No
0039-GWATJ,Male,1,Yes,No,56,Month-to-month,No,Credit card (automatic),68.55,3764.43,Yes,Yes,No
8672-OSPMO,Male,0,Yes,No,60,Month-to-month,Yes,Electronic check,74.15,4460.54,Yes,No,No
8789-VLPWG,Female,0,No,No,54,Two year,No,Bank transfer (automatic),60.44,3245.02,No,Yes,No
6755-EAUYN,Female,0,No,No,39,Month-to-month,No,Electronic check,80.82,3147.23,No,No,No
0779-YJRGY,Female,0,Yes,No,39,One year,No,Credit card (automatic),100.16,3907.98,No,No,Yes
6957-FXBIF,Male,0,No,No,15,Two year,No,Mailed check,92.02,1412.36,No,Yes,No
6452-IYCFX,Male,0,Yes,No,69,Month-to-month,Yes,Mailed check,30.26,2032.27,Yes,No,No
7908-NYDKZ,Male,0,No,No,34,Month-to-month,Yes,Bank transfer (automatic),74.06,2558.34,Yes,Yes,Yes
6963-QNTJR,Female,0,Yes,No,45,One year,Yes,Mailed check,70.21,3147.67,No,Yes,Yes
7191-RLXPR,Female,0,No,No,64,Month-to-month,Yes,Bank transfer (automatic),76.12,4839.09,Yes,No,No
0385-OIPTS,Male,0,No,Yes,30,Two year,No,Mailed check,36.44,1041.54,No,No,No
4521-ECXCB,Female,0,Yes,No,64,Two year,Yes,Credit card (automatic),25.99,1623.37,No,No,Yes
4721-NSNBA,Male,0,Yes,No,58,Month-to-month,Yes,Electronic check,101.06,5890.0,No,Yes,No
2513-DAKPB,Male,0,Yes,Yes,55,Month-to-month,Yes,Electronic check,73.95,3968.71,No,No,No
5367-KGQBO,Female,0,No,No,57,Two year,Yes,Credit card (automatic),54.36,3141.52,Yes,No,No
9594-TWZRC,Male,0,No,No,44,Month-to-month,No,Mailed check,102.85,4568.52,No,Yes,No
7493-ILWIN,Female,0,No,No,18,Month-to-month,No,Bank transfer (automatic),47.08,893.97,Yes,No,Yes
7772-AOOTV,Female,1,No,No,18,Month-to-month,Yes,Mailed check,92.43,1620.3,No,No,Yes
5481-TTCLJ,Male,0,Yes,No,50,Month-to-month,Yes,Credit card (automatic),71.82,3509.03,No,Yes,Yes
8892-AVZOJ,Male,0,Yes,No,2,Month-to-month,Yes,Mailed check,95.14,160.79,Yes,No,No
5224-FKSVI,Female,0,No,Yes,48,Month-to-month,Yes,Bank transfer (automatic),86.68,4244.86,No,Yes,No
9896-AZSRE,Female,0,Yes,No,38,One year,Yes,Bank transfer (automatic),66.58,2536.56,No,No,No
5772-BZPFF,Male,0,No,No,25,Two year,Yes,Bank transfer (automatic),46.07,1154.0,No,Yes,Yes
1361-SBYHS,Female,0,No,Yes,28,Month-to-month,Yes,Mailed check,53.14,1391.09,No,Yes,Yes
2431-SCALJ,Male,0,No,No,21,One year,Yes,Electronic check,42.63,932.15,No,Yes,No
0685-CGNWO,Male,0,Yes,No,59,Two year,Yes,Electronic check,50.0,3049.62,No,Yes,No
0919-GDDIU,Female,0,No,No,31,Month-to-month,Yes,Credit card (automatic),78.79,2467.55,Yes,No,No
8329-SVBPG,Female,0,No,No,59,Two year,No,Mailed check,64.47,3739.46,No,Yes,No
2835-DLHNO,Male,0,Yes,No,16,Month-to-month,No,Bank transfer (automatic),110.79,1709.33,No,No,Yes
0626-VIGAS,Male,0,No,No,7,One year,Yes,Bank transfer (automatic),25.8,163.99,No,No,No
1266-XKWAM,Male,0,Yes,No,72,One year,No,Electronic check,88.58,6313.91,No,No,No
2450-JIYTU,Male,0,Yes,No,65,Month-to-month,Yes,Credit card (automatic),50.61,3290.81,Yes,Yes,No
4478-JBQHF,Female,0,Yes,No,8,One year,No,Electronic check,109.63,919.31,Yes,No,Yes
9396-MTBNC,Female,0,Yes,Yes,41,Month-to-month,Yes,Mailed check,61.69,2522.3,No,Yes,Yes
0419-PJZLX,Male,0,Yes,Yes,52,Two year,No,Credit card (automatic),44.71,2286.49,No,No,No
6994-HKQRY,Male,0,Yes,No,5,Month-to-month,Yes,Mailed check,40.28,193.08,No,No,Yes
1629-RSTAB,Male,0,No,No,66,Two year,No,Mailed check,52.77,3526.61,No,Yes,No
4472-NKPEM,Female,0,Yes,No,0,Month-to-month,No,Electronic check,83.34,0.0,Yes,Yes,No
3097-KRJJN,Female,0,Yes,No,32,Two year,No,Bank transfer (automatic),92.37,2950.78,No,Yes,No
9396-GDIXJ,Male,0,Yes,No,25,Two year,Yes,Electronic check,33.22,835.8,No,No,No
7386-XTQPH,Male,0,Yes,No,23,Two year,No,Credit card (automatic),87.82,2069.0,No,Yes,No
1154-DAAWO,Female,0,Yes,No,23,Month-to-month,No,Mailed check,76.94,1824.51,No,No,No
2451-ZFRRM,Female,0,No,Yes,51,One year,Yes,Mailed check,21.33,1121.89,No,No,Yes
0588-MBQPR,Female,1,Yes,No,27,One year,No,Credit card (automatic),43.08,1148.39,No,No,Yes
5643-RGJSV,Female,0,No,No,28,Two year,Yes,Mailed check,56.4,1529.54,No,No,Yes
4320-QNZSQ,Male,0,No,Yes,6,Month-to-month,Yes,Electronic check,101.03,589.02,No,No,Yes
9770-ABHBF,Female,1,No,Yes,32,One year,Yes,Bank transfer (automatic),33.29,1048.05,No,Yes,No
6324-OSDTG,Male,0,No,No,63,Month-to-month,Yes,Credit card (automatic),41.12,2592.26,No,Yes,No
7664-IQSDQ,Female,1,Yes,No,62,Month-to-month,No,Bank transfer (automatic),98.94,6189.03,Yes,Yes,No
8827-SJAMQ,Female,0,Yes,No,27,Two year,No,Mailed check,58.76,1583.62,No,No,Yes
0065-WAKQH,Male,0,Yes,Yes,0,Month-to-month,Yes,Electronic check,33.0,0.0,No,No,No
6406-OFQGG,Female,0,Yes,No,37,Month-to-month,Yes,Mailed check,80.4,3055.76,Yes,No,No
9543-SEDEL,Female,0,Yes,No,46,Two year,Yes,Electronic check,95.41,4411.71,No,Yes,No
2336-TANSG,Male,0,Yes,No,58,One year,Yes,Bank transfer (automatic),68.87,4002.75,No,No,Yes
5650-VIRLB,Female,0,Yes,No,70,Two year,Yes,Bank transfer (automatic),100.58,7012.12,No,Yes,No
0872-JRRXP,Female,0,Yes,No,35,Two year,Yes,Bank transfer (automatic),89.14,3099.03,No,Yes,Yes
0238-DTAHJ,Female,0,No,Yes,48,Two year,Yes,Electronic check,54.83,2597.87,No,Yes,No
5989-ZWXOR,Female,0,Yes,Yes,68,Two year,Yes,Mailed check,114.1,7670.06,No,No,No
2565-CNDAQ,Male,0,No,Yes,52,One year,No,Credit card (automatic),44.53,2209.58,No,No,Yes
9375-BISJV,Male,0,Yes,No,36,Month-to-month,No,Electronic check,73.75,2756.85,Yes,No,No
7941-SSQMY,Female,0,Yes,No,55,Month-to-month,No,Electronic check,116.29,6415.12,No,Yes,Yes
3898-SORBK,Male,0,No,No,31,Month-to-month,No,Credit card (automatic),87.31,2671.19,Yes,No,Yes
2934-KIIIN,Female,0,No,Yes,63,One year,Yes,Credit card (automatic),28.72,1717.35,No,No,Yes
8771-LMHMX,Female,0,Yes,No,21,Month-to-month,No,Electronic check,95.63,2031.44,No,No,No
2719-OORCY,Female,0,No,Yes,26,Month-to-month,No,Credit card (automatic),92.57,2367.55,No,No,No
5902-XBMNJ,Female,0,Yes,No,39,Month-to-month,Yes,Electronic check,39.47,1579.58,Yes,No,No
4430-XUXFN,Female,0,No,Yes,52,One year,No,Bank transfer (automatic),105.09,5374.72,No,No,Yes
